id,date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,B365DC,FTHG,FTAG,PSHG,PSAG,PSDG
315,2019-04-14,18,13,-1,2.5,3.25,2.8,1.50413223140496,0,1,17,21,-4
316,2019-04-14,8,11,-1,2.2,3.5,3.25,1.68518518518519,1,1,23,15,8
317,2019-04-14,3,14,1,1.5,4.75,5.5,2.54878048780488,3,1,24,25,-1
318,2019-04-14,15,4,-1,3.2,2.9,2.55,1.35688073394495,2,2,16,20,-4
319,2019-04-15,12,1,-1,5.25,4.2,1.6,1.15862068965517,1,1,19,31,-12
320,2019-04-19,10,15,-1,2.1,3.2,3.75,1.72661870503597,2,2,19,16,3
321,2019-04-20,0,8,1,1.22,6.5,13,4.33333333333333,2,1,51,22,29
322,2019-04-20,16,18,1,2,3.75,3.5,1.81034482758621,2,1,31,20,11
323,2019-04-20,11,2,-1,3.2,3.1,2.4,1.35272727272727,0,1,31,23,8
324,2019-04-20,17,19,-1,2.05,3.75,3.4,1.78321678321678,0,0,25,19,6
325,2019-04-21,9,3,-1,3,3.3,2.4,1.38947368421053,1,2,25,27,-2
326,2019-04-21,4,5,1,3.1,3.4,2.3,1.3719298245614,3,0,28,23,5
327,2019-04-21,14,6,-1,2.3,3.5,3,1.61538461538462,2,2,34,20,14
328,2019-04-21,1,7,1,1.45,4.33,7,2.67519858781995,3,0,32,15,17
329,2019-04-21,13,12,1,1.72,3.5,5,2.05882352941176,2,1,28,18,10
330,2019-04-23,10,0,-1,7,5.25,1.4,1.10526315789474,0,2,19,39,-20
331,2019-04-23,19,11,1,2.25,3.5,3,1.61538461538462,2,0,24,15,9
332,2019-04-23,15,18,1,2.3,3.3,3.25,1.63740458015267,1,0,16,20,-4
333,2019-04-24,2,3,1,1.8,3.4,5,2.02380952380952,3,2,32,27,5
334,2019-04-24,6,16,-1,2.3,3.2,3.3,1.62461538461538,1,1,28,22,6
335,2019-04-24,12,7,-1,2.6,3,3,1.5,0,1,19,15,4
336,2019-04-24,14,9,1,2.5,3.3,2.9,1.54354838709677,4,0,34,19,15
337,2019-04-25,4,1,-1,4,3.6,1.9,1.24363636363636,0,0,28,31,-3
338,2019-04-25,5,17,1,1.33,5.25,9,3.31578947368421,5,0,39,16,23
339,2019-04-25,8,13,-1,2.5,3.3,2.9,1.54354838709677,0,1,23,21,2
340,2019-04-27,7,10,-1,1.45,4.2,7.5,2.69230769230769,1,1,26,20,6
341,2019-04-27,2,15,1,1.33,4.5,11,3.19354838709677,1,0,32,16,16
342,2019-04-27,0,14,1,1.2,6.5,11,4.08571428571429,1,0,51,25,26
343,2019-04-27,12,16,-1,2.37,3.25,3,1.56,0,0,19,22,-3
344,2019-04-28,18,5,1,4.75,3.4,1.75,1.15533980582524,1,0,17,23,-6
345,2019-04-28,8,4,1,2.6,3.2,2.75,1.47899159663866,2,1,23,20,3
346,2019-04-28,3,11,-1,1.45,4.5,6.5,2.65909090909091,0,1,24,15,9
347,2019-04-28,17,1,1,7.5,4.5,1.4,1.06779661016949,1,0,25,31,-6
348,2019-04-28,13,19,-1,1.55,4,6.5,2.47619047619048,1,1,28,19,9
349,2019-04-29,9,6,-1,2.3,3.3,3.1,1.5984375,1,1,25,20,5
350,2019-05-03,5,12,-1,1.36,5,8.5,3.14814814814815,0,3,39,18,21
351,2019-05-04,10,8,-1,2.5,3.25,2.9,1.53252032520325,0,1,19,22,-3
352,2019-05-04,16,0,1,2.15,3.6,3.25,1.70802919708029,2,0,31,39,-8
353,2019-05-04,6,2,1,3.8,3.3,2.05,1.26448598130841,3,0,28,23,5
354,2019-05-04,14,17,1,1.95,3.8,3.6,1.84864864864865,4,1,34,16,18
355,2019-05-05,11,9,1,2.05,3.6,3.5,1.77464788732394,1,0,31,19,12
356,2019-05-05,4,18,1,1.8,3.6,4.75,2.04790419161677,2,0,28,20,8
357,2019-05-05,19,3,-1,3.5,3.4,2.1,1.29818181818182,2,6,24,27,-3
358,2019-05-05,1,13,1,1.7,4,4.75,2.17142857142857,3,2,32,21,11
359,2019-05-05,15,7,1,2.9,3.1,2.6,1.4140350877193,1,0,16,15,1
360,2019-05-12,7,16,1,2,3.5,3.8,1.82191780821918,3,1,26,22,4
361,2019-05-12,2,5,-1,2.1,3.6,3.4,1.74857142857143,1,1,32,23,9
362,2019-05-12,0,4,1,1.53,4.33,6,2.51500484027106,2,0,51,20,31
363,2019-05-12,9,19,1,1.55,4.33,5.75,2.46999007936508,2,1,25,19,6
364,2019-05-12,18,14,-1,2.15,3.6,3.2,1.69411764705882,1,2,17,25,-8
365,2019-05-12,12,6,-1,2.4,3.5,2.87,1.57692307692308,0,2,19,20,-1
366,2019-05-12,8,1,1,3,3.6,2.3,1.40338983050847,3,1,23,31,-8
367,2019-05-12,3,10,1,1.4,5,7.5,3,3,1,24,20,4
368,2019-05-12,17,15,-1,4.2,3.8,1.8,1.22142857142857,1,2,25,16,9
369,2019-05-12,13,11,1,1.6,4.33,5,2.32047159699893,1,0,28,15,13
370,2019-05-18,10,18,1,2.25,3.5,3.1,1.64393939393939,2,1,19,20,-1
371,2019-05-18,16,17,-1,1.45,4.75,7,2.82978723404255,2,2,31,16,15
372,2019-05-18,6,8,1,2.3,3.6,3,1.63636363636364,2,0,28,22,6
373,2019-05-18,4,13,-1,1.61,4.2,5.25,2.33333333333333,2,2,28,21,7
374,2019-05-18,19,12,1,2.5,3.75,2.62,1.54238618524333,2,1,24,18,6
375,2019-05-18,14,2,-1,3.75,3.75,1.95,1.28289473684211,2,2,34,23,11
376,2019-05-18,5,7,1,1.85,3.4,4.33,1.90452781371281,2,0,39,15,24
377,2019-05-18,15,3,-1,8,5.25,1.36,1.08018154311649,0,2,16,27,-11
378,2019-05-19,11,0,-1,3.6,4,1.9,1.28813559322034,2,2,31,39,-8
379,2019-05-19,1,9,-1,1.57,4.75,4.75,2.375,0,2,32,19,13
380,2018-08-24,0,9,1,1.2,7.5,12,4.61538461538462,3,1,49,42,7
381,2018-08-25,15,8,-1,2.37,3.25,3,1.51512274959083,1,2,32,17,15
382,2018-08-25,13,12,-1,2.3,3.3,3.25,1.59042386185243,0,2,32,28,4
383,2018-08-25,14,17,1,2.04,3.4,3.75,2.13243764172336,1,0,26,10,16
384,2018-08-25,5,2,1,2.8,3.5,2.45,1.55758998435055,2,0,31,37,-6
385,2018-08-25,10,11,-1,1.85,3.6,4,2.2229932735426,1,1,35,16,19
386,2018-08-25,3,6,1,3.1,3.3,2.37,1.39718309859155,2,1,36,21,15
387,2018-08-26,1,4,1,1.72,3.8,4.75,2.20773648648649,4,1,52,29,23
388,2018-08-26,7,16,1,2.7,3.25,2.7,1.45962774957699,1,0,31,10,21
389,2018-08-31,11,1,-1,5.5,4.33,1.57,1.19671232876712,0,0,15,29,-14
390,2018-09-01,8,5,-1,2.62,3.4,2.7,1.54385964912281,1,1,34,24,10
391,2018-09-01,12,10,-1,2.4,3.5,2.9,1.63047256097561,1,2,32,23,9
392,2018-09-01,9,13,1,1.55,4,6.5,2.70723860589812,3,1,28,14,14
393,2018-09-01,2,3,-1,1.61,4.33,5,2.34159836065574,1,3,32,26,6
394,2018-09-01,17,7,-1,2.37,3.3,3.1,1.51830342577488,1,1,16,15,1
395,2018-09-01,16,0,-1,11,5.5,1.28,1.06359183673469,0,3,22,39,-17
396,2018-09-02,4,15,-1,1.4,4.75,8,3.56697704918033,1,1,34,22,12
397,2018-09-02,6,14,-1,1.75,3.6,5,2.29746192893401,0,2,16,23,-7
398,2018-09-14,1,12,1,1.4,5,7.5,2.82133219470538,3,1,52,28,24
399,2018-09-15,0,2,1,1.2,7,13,5.62492824928249,3,1,49,37,12
400,2018-09-15,15,9,1,4,3.6,1.9,1.26307178631052,2,1,32,42,-10
401,2018-09-15,7,8,1,2.54,3.25,2.87,1.50006557377049,2,1,31,17,14
402,2018-09-15,5,6,1,2.37,3.4,3,1.47207920792079,2,1,31,21,10
403,2018-09-15,4,11,1,1.53,4.33,5.5,2.7206033717835,3,2,34,16,18
404,2018-09-15,3,14,-1,2.1,3.25,3.75,1.75181818181818,2,2,36,23,13
405,2018-09-16,13,16,-1,2.62,3.25,2.75,1.48904841402337,3,3,32,10,22
406,2018-09-16,10,17,-1,1.66,4,5,2.45284715284715,1,1,35,10,25
407,2018-09-21,16,15,-1,1.72,3.6,5.25,2.22346916299559,0,0,22,22,0
408,2018-09-22,8,10,-1,2.5,3.25,2.9,1.46495840266223,2,3,34,23,11
409,2018-09-22,14,5,1,2.37,3.3,3.1,1.46195286195286,4,2,26,24,2
410,2018-09-22,9,1,-1,2.62,3.75,2.4,1.55784711388456,1,1,28,29,-1
411,2018-09-22,17,11,1,2.5,3.25,2.9,1.57974882260597,2,0,16,16,0
412,2018-09-22,6,0,-1,8,4.5,1.4,1.08902694610778,0,2,16,39,-23
413,2018-09-22,3,13,-1,1.72,3.6,5.25,2.03825983313468,1,3,36,14,22
414,2018-09-23,12,4,-1,2.9,3.4,2.35,1.43264119601329,1,1,32,29,3
415,2018-09-23,2,7,1,1.57,4.33,5.5,2.50836714975845,1,0,32,15,17
416,2018-09-25,0,8,-1,1.1,10,23,7.3274985931345,1,1,49,17,32
417,2018-09-25,13,6,1,3.5,3.2,2.14,1.39651567944251,1,0,32,21,11
418,2018-09-25,11,9,-1,3.5,3.6,2.04,1.40233722871452,1,3,15,42,-27
419,2018-09-25,10,14,1,2,3.5,3.8,1.87274666666667,3,1,35,23,12
420,2018-09-26,1,17,1,1.3,5.5,10,3.03151655119323,7,0,52,10,42
421,2018-09-26,15,2,-1,3.75,3.75,1.95,1.28366197183099,1,2,32,37,-5
422,2018-09-26,7,3,-1,2.6,3.25,2.8,1.58590266875981,0,0,31,26,5
423,2018-09-26,5,12,1,1.75,3.8,4.75,1.93395348837209,3,1,31,28,3
424,2018-09-26,4,16,1,1.72,3.8,4.75,2.52207492795389,2,0,34,10,24
425,2018-09-28,14,0,1,10,5.75,1.28,1.04760362694301,2,0,26,39,-13
426,2018-09-29,9,4,-1,2.04,3.75,3.4,1.70958213256484,1,2,28,29,-1
427,2018-09-29,2,1,-1,2.8,3.5,2.4,1.56535433070866,2,4,32,29,3
428,2018-09-29,17,15,1,2.14,3.4,3.4,1.76221276595745,3,0,16,22,-6
429,2018-09-29,6,7,1,1.64,3.75,5.5,2.4518507751938,1,0,16,15,1
430,2018-09-29,16,10,1,2.7,3.25,2.7,1.46918333333333,2,1,22,23,-1
431,2018-09-29,3,5,-1,2.3,3.4,3.1,1.66841791044776,2,2,36,24,12
432,2018-09-30,8,13,1,1.9,3.4,4.33,1.97996221662469,4,1,34,14,20
433,2018-09-30,12,11,1,1.9,3.6,4,1.8762982689747,4,1,32,16,16
434,2018-10-05,10,3,1,1.95,3.5,4,1.83433242506812,2,0,35,26,9
435,2018-10-06,0,5,-1,1.2,7,13,5.62761998426436,0,3,49,24,25
436,2018-10-06,1,8,1,1.44,4.75,7,2.57139906103286,4,3,52,17,35
437,2018-10-06,15,6,-1,3.6,3.4,2.1,1.30221428571429,0,2,32,21,11
438,2018-10-06,11,16,1,2.5,3.3,2.87,1.59816485225505,3,1,15,10,5
439,2018-10-06,7,14,-1,2.7,3.2,2.7,1.53220611916264,0,0,31,23,8
440,2018-10-07,13,2,-1,3.4,3.4,2.14,1.34768166089965,0,0,32,37,-5
441,2018-10-07,9,12,-1,1.72,3.8,4.75,2.28081877729258,1,2,28,28,0
442,2018-10-07,4,17,1,1.44,4.75,7,3.23009537784299,6,0,34,10,24
443,2018-10-19,12,15,1,1.61,3.8,5.75,2.10173410404624,7,1,32,22,10
444,2018-10-20,8,4,-1,3,3.5,2.3,1.45057003257329,0,0,34,29,5
445,2018-10-20,2,11,-1,1.5,4.33,6.5,2.62758211678832,2,2,32,16,16
446,2018-10-20,17,9,-1,3.75,3.8,1.9,1.25550488599349,1,3,16,42,-26
447,2018-10-20,6,10,-1,2.04,3.4,3.75,1.79207810320781,0,2,16,23,-7
448,2018-10-20,16,1,-1,4.2,3.75,1.83,1.25857627118644,0,4,22,29,-7
449,2018-10-20,3,0,-1,8.5,5,1.36,1.07424541607898,1,3,36,39,-3
450,2018-10-21,14,13,-1,1.85,3.6,4.33,1.96926157697121,1,1,26,14,12
451,2018-10-21,5,7,1,1.61,4.33,5,2.50224308300395,4,0,31,15,16
452,2018-10-26,13,5,1,3.5,3.6,2,1.34630849220104,3,1,32,24,8
453,2018-10-27,1,14,-1,1.4,4.75,8,2.80396581196581,2,2,52,23,29
454,2018-10-27,15,3,-1,3,3.4,2.37,1.39471698113208,0,3,32,26,6
455,2018-10-27,11,8,-1,2.6,3.3,2.75,1.60109567901235,1,2,15,17,-2
456,2018-10-27,9,16,1,1.57,4.33,5.5,2.68765567765568,4,0,28,10,18
457,2018-10-27,7,0,-1,11,6.5,1.25,1.04259833134684,1,2,31,39,-8
458,2018-10-28,17,12,-1,3.3,3.5,2.14,1.27189045936396,1,1,16,28,-12
459,2018-10-28,4,6,-1,1.75,3.6,4.75,2.04544349939247,0,0,34,21,13
460,2018-10-28,10,2,-1,2.3,3.4,3.1,1.58806153846154,2,6,35,37,-2
461,2018-11-02,16,12,-1,3,3.5,2.3,1.43874581939799,0,3,22,28,-6
462,2018-11-03,8,17,-1,1.6,3.8,6,2.39144602851324,2,2,34,10,24
463,2018-11-03,0,13,-1,1.11,10,21,7.21131846958437,1,1,49,14,35
464,2018-11-03,14,4,-1,3.2,3.4,2.25,1.37753846153846,0,3,26,29,-3
465,2018-11-03,2,9,-1,2.1,4,3.1,1.77189944134078,1,4,32,42,-10
466,2018-11-03,6,11,1,1.61,3.8,6,2.26763673890609,3,1,16,16,0
467,2018-11-03,3,1,-1,3.8,3.8,1.9,1.35558620689655,0,1,36,29,7
468,2018-11-04,7,10,1,3,3.4,2.37,1.48065466448445,2,1,31,23,8
469,2018-11-04,5,15,1,1.36,4.75,8,3.03006230529595,3,0,31,22,9
470,2018-11-09,11,3,1,2.9,3.3,2.37,1.44455611390285,2,1,15,26,-11
471,2018-11-10,1,0,1,3.1,3.8,2.1,1.31085346215781,3,2,52,39,13
472,2018-11-10,15,14,1,3.6,3.4,2.1,1.39139966273187,4,1,32,23,9
473,2018-11-10,13,7,-1,2,3.4,3.75,1.68740740740741,1,3,32,15,17
474,2018-11-10,9,8,1,1.61,4.33,5,2.55844206426485,2,1,28,17,11
475,2018-11-10,17,16,-1,2.4,3.25,3.1,1.60608359133127,0,2,16,10,6
476,2018-11-10,10,5,-1,2.4,3.5,2.75,1.63025641025641,1,3,35,24,11
477,2018-11-11,12,6,1,2.2,3.3,3.4,1.596,3,0,32,21,11
478,2018-11-11,4,2,1,1.8,4,4,1.99494987468672,3,0,34,37,-3
479,2018-11-23,2,16,1,1.5,4.5,6,2.638125,2,0,32,10,22
480,2018-11-24,8,12,-1,2.62,3.5,2.62,1.47888157894737,1,3,34,28,6
481,2018-11-24,0,15,-1,1.08,11,26,8.54544671689989,3,3,49,22,27
482,2018-11-24,14,9,-1,3.4,3.75,2.04,1.35391014975042,3,3,26,42,-16
483,2018-11-24,7,1,-1,5.5,4,1.6,1.19173333333333,1,2,31,29,2
484,2018-11-24,6,17,1,1.53,4,7,2.67330016583748,5,2,16,10,6
485,2018-11-24,3,4,1,3.5,3.5,2.1,1.40302405498282,1,0,36,29,7
486,2018-11-25,13,10,-1,2.87,3.3,2.5,1.52032520325203,1,1,32,23,9
487,2018-11-25,5,11,1,1.44,4.5,7,3.06298742138365,4,1,31,16,15
488,2018-11-30,15,7,-1,2.7,3.3,2.6,1.55207936507937,0,1,32,15,17
489,2018-12-01,1,13,1,1.28,5.5,11,3.64358974358974,2,0,52,14,38
490,2018-12-01,11,14,-1,2.7,3.4,2.6,1.54323248407643,0,2,15,23,-8
491,2018-12-01,9,6,-1,1.8,3.8,4.33,2.01098014888337,1,1,28,21,7
492,2018-12-01,16,8,1,2.6,3.3,2.75,1.50801963993453,1,0,22,17,5
493,2018-12-01,10,0,-1,7,5.25,1.4,1.10564788732394,1,2,35,39,-4
494,2018-12-02,12,3,-1,1.8,4,4.1,1.87507323568575,1,2,32,26,6
495,2018-12-02,4,5,1,1.9,3.75,3.75,2.18426773455378,2,0,34,24,10
496,2018-12-03,17,2,-1,4.2,4,1.8,1.2081660899654,1,1,16,37,-21
497,2018-12-07,10,15,1,1.72,4,4.5,2.04041312272175,3,1,35,22,13
498,2018-12-08,0,17,1,1.08,11,34,9.10093770636144,3,0,49,10,39
499,2018-12-08,13,4,1,4,4,1.83,1.23565743944637,3,0,32,29,3
500,2018-12-08,14,12,1,2.45,3.3,2.9,1.54174326465927,1,0,26,28,-2
501,2018-12-08,2,8,1,1.66,4,5,2.17017162471396,1,0,32,17,15
502,2018-12-08,6,1,-1,3.3,3.4,2.2,1.39216354344123,1,2,16,29,-13
503,2018-12-08,3,9,-1,3,3.6,2.3,1.4240589198036,2,2,36,42,-6
504,2018-12-09,7,11,-1,1.9,3.6,4,1.97875939849624,1,1,31,16,15
505,2018-12-09,5,16,1,1.44,4.33,7,2.46471528471528,3,0,31,10,21
506,2018-12-14,17,3,-1,3.6,3.5,2.04,1.32062056737589,0,2,16,26,-10
507,2018-12-15,8,6,-1,2.5,3.25,2.9,1.53043618739903,1,1,34,21,13
508,2018-12-15,1,10,1,1.36,5.25,8,3.2600875273523,2,1,52,23,29
509,2018-12-15,15,13,1,2.75,3.3,2.6,1.54652243589744,2,0,32,14,18
510,2018-12-15,11,0,-1,11,7,1.22,1.05180212014134,0,4,15,39,-24
511,2018-12-15,9,5,-1,1.9,4,3.6,2.1273216374269,0,0,28,24,4
512,2018-12-15,16,14,1,2.7,3.4,2.62,1.56759493670886,2,1,22,23,-1
513,2018-12-16,12,2,1,2.4,3.5,2.87,1.59732928679818,2,1,32,37,-5
514,2018-12-16,4,7,1,1.4,4.75,7.5,2.76164383561644,4,1,34,15,19
515,2018-12-18,15,1,1,7,4.5,1.44,1.15807504078303,2,1,32,29,3
516,2018-12-18,14,8,-1,2.3,3.4,3.1,1.70205580029369,2,2,26,17,9
517,2018-12-18,5,17,1,1.36,5.5,7,3.2162672476398,2,0,31,10,21
518,2018-12-18,3,16,1,1.66,3.75,5.5,2.39905566600398,2,0,36,10,26
519,2018-12-19,0,4,1,1.36,5.25,8,3.7463474524248,1,0,49,29,20
520,2018-12-19,13,11,-1,1.85,3.6,4,2.10866745283019,1,1,32,16,16
521,2018-12-19,7,12,-1,3.2,3.5,2.2,1.37546848381601,2,2,31,28,3
522,2018-12-19,6,2,-1,2.4,3.5,2.9,1.58168238993711,1,2,16,37,-21
523,2018-12-19,10,9,-1,3.1,4.2,2.04,1.39942028985507,1,1,35,42,-7
524,2018-12-21,1,5,1,1.5,4.5,5.75,2.75871428571429,2,1,52,24,28
525,2018-12-22,12,0,-1,5.75,4.75,1.5,1.13234421364985,0,3,32,39,-7
526,2018-12-22,11,15,-1,2.2,3.4,3.3,1.58810641627543,0,1,15,22,-7
527,2018-12-22,2,14,1,1.72,4,4.5,2.28687432867884,3,1,32,23,9
528,2018-12-22,17,13,-1,2.62,3.3,2.7,1.45878583473862,0,1,16,14,2
529,2018-12-22,4,10,1,1.44,4.5,7,2.74507410636443,3,2,34,23,11
530,2018-12-22,16,6,-1,3.2,3.3,2.3,1.34850987432675,1,3,22,21,1
531,2018-12-23,8,3,-1,2.6,3.3,2.75,1.52816558441558,2,3,34,26,8
532,2018-12-23,9,7,-1,1.44,4.5,6.5,2.33949152542373,1,1,28,15,13
533,2019-01-18,9,0,-1,6,5,1.44,1.14761760242792,1,3,28,39,-11
534,2019-01-19,8,15,-1,1.9,3.6,4,1.79249651324965,1,2,34,22,12
535,2019-01-19,12,13,1,1.65,4,5.25,2.55703389830508,3,1,32,14,18
536,2019-01-19,11,10,-1,3.25,3.6,2.15,1.34296422487223,0,1,15,23,-8
537,2019-01-19,2,5,-1,2,3.7,3.6,1.98734591194969,0,1,32,24,8
538,2019-01-19,4,1,-1,2.5,3.5,2.75,1.65773273273273,0,1,34,29,5
539,2019-01-19,16,7,-1,2.4,3.3,2.9,1.61671274961598,2,3,22,15,7
540,2019-01-20,17,14,-1,3.5,3.4,2.1,1.42570458404075,1,3,16,23,-7
541,2019-01-20,6,3,1,2.2,3.3,3.4,1.73523672883788,2,1,16,26,-10
542,2019-01-25,14,6,-1,2.5,3.25,2.87,1.54310177705977,2,2,26,21,5
543,2019-01-26,1,11,1,1.16,7.5,15,5.49902216943785,5,1,52,16,36
544,2019-01-26,13,9,-1,3.5,4,1.95,1.30330578512397,2,4,32,42,-10
545,2019-01-26,7,17,1,1.66,3.8,5.25,1.97033498759305,2,1,31,10,21
546,2019-01-26,5,8,1,1.66,4,5,2.15246559633028,2,0,31,17,14
547,2019-01-26,10,12,-1,2.55,3.5,2.7,1.4951768488746,2,2,35,28,7
548,2019-01-26,3,2,-1,2.62,3.5,2.6,1.44998347107438,0,3,36,37,-1
549,2019-01-27,0,16,1,1.08,13,21,8.19230103806228,4,1,49,10,39
550,2019-01-27,15,4,-1,4,3.6,1.9,1.34963414634146,0,4,32,29,3
551,2019-02-01,11,4,-1,5.5,4.33,1.53,1.1938704028021,0,3,15,29,-14
552,2019-02-02,12,1,-1,3.3,3.6,2.15,1.38123953098827,1,1,32,29,3
553,2019-02-02,14,3,-1,2.3,3.3,3.25,1.64613050075873,0,1,26,26,0
554,2019-02-02,9,15,-1,1.44,4.5,6.5,2.90291772688719,1,1,28,22,6
555,2019-02-02,2,0,1,5.5,4.5,1.55,1.17874603174603,3,1,32,39,-7
556,2019-02-02,17,10,-1,3.75,3.6,2,1.27427597955707,1,1,16,23,-7
557,2019-02-02,6,5,-1,2.4,3.4,3,1.6882100591716,0,2,16,24,-8
558,2019-02-03,8,7,1,2.1,3.5,3.4,1.69506607929515,3,0,34,15,19
559,2019-02-03,16,13,-1,2.15,3.4,3.4,1.68187221396731,2,2,22,14,8
560,2019-02-08,7,2,-1,3.8,3.8,1.9,1.25716171617162,1,5,31,37,-6
561,2019-02-09,0,6,1,1.2,7,13,4.31997939206595,3,1,49,21,28
562,2019-02-09,1,9,-1,1.66,4.2,4.75,2.16226589595376,3,3,52,42,10
563,2019-02-09,13,3,-1,2.87,3.4,2.45,1.46863865546218,3,3,32,26,6
564,2019-02-09,11,17,1,2.2,3.4,3.25,1.75828125,2,0,15,10,5
565,2019-02-09,5,14,-1,1.57,4.2,5.5,2.49109375,0,3,31,23,8
566,2019-02-09,4,12,-1,1.83,4,4,2.19510807736064,0,0,34,28,6
567,2019-02-10,15,16,1,2.1,3.5,3.5,1.7574679943101,3,0,32,10,22
568,2019-02-10,10,8,1,1.72,3.8,4.5,2.35226793248945,4,0,35,17,18
569,2019-02-15,8,0,-1,15,6,1.2,1.03854545454545,2,3,34,39,-5
570,2019-02-16,14,10,-1,2.4,3.5,2.9,1.56216216216216,1,1,26,23,3
571,2019-02-16,9,11,1,1.3,6,8.5,4.12348178137652,3,0,28,16,12
572,2019-02-16,6,13,-1,1.7,3.75,5.25,2.04991676575505,0,0,16,14,2
573,2019-02-16,16,4,-1,5.25,4,1.65,1.17291311754685,1,3,22,29,-7
574,2019-02-16,3,7,1,1.72,4,4.5,2.15067816091954,3,0,36,15,21
575,2019-02-17,12,5,-1,2.3,3.6,3,1.69349042709867,1,1,32,24,8
576,2019-02-17,2,15,1,1.44,4.75,6.5,2.87112244897959,2,0,32,22,10
577,2019-02-18,17,1,-1,7.5,5,1.4,1.15253424657534,0,0,16,29,-13
578,2019-02-22,10,16,-1,1.53,4.33,5.75,2.4644044044044,1,1,35,10,25
579,2019-02-23,0,14,1,1.18,7,17,4.82444239631336,1,0,49,23,26
580,2019-02-23,15,17,1,1.72,3.75,5,1.96875784190715,2,1,32,10,22
581,2019-02-23,13,8,1,2.15,3.5,3.3,1.60637636080871,5,1,32,17,15
582,2019-02-23,7,6,1,2.8,3.4,2.5,1.38799301919721,3,0,31,21,10
583,2019-02-23,5,3,-1,1.75,3.8,4.75,1.84735135135135,0,3,31,26,5
584,2019-02-24,1,2,1,1.8,4.2,4,1.91747066492829,3,2,52,37,15
585,2019-02-24,11,12,-1,4.75,3.75,1.75,1.18934010152284,0,3,15,28,-13
586,2019-02-25,4,9,-1,1.8,4,4,1.98988693467337,1,1,34,42,-8
587,2019-03-01,8,1,1,5.75,4.5,1.53,1.16751724137931,2,1,34,29,5
588,2019-03-02,12,9,1,2.37,3.75,2.8,1.61277108433735,3,2,32,42,-10
589,2019-03-02,14,7,1,1.85,3.6,4.33,1.95667924528302,2,1,26,15,11
590,2019-03-02,2,13,1,1.44,4.5,7.5,2.84943744752309,2,0,32,14,18
591,2019-03-02,5,0,-1,5.5,4.5,1.57,1.15632582322357,1,5,31,39,-8
592,2019-03-02,17,4,-1,6.5,4.33,1.5,1.12438356164384,0,1,16,29,-13
593,2019-03-02,6,15,-1,1.83,3.75,4.2,2.00376670716889,0,4,16,22,-6
594,2019-03-03,16,11,1,1.72,4,4.5,2.23919956140351,5,1,22,16,6
595,2019-03-03,3,10,-1,2.15,3.5,3.3,1.70588579795022,1,1,36,23,13
596,2019-03-08,10,6,1,2.05,3.5,3.6,1.74498567335244,4,2,35,21,14
597,2019-03-09,0,3,1,1.25,6.5,10,4.58705304518664,6,0,49,26,23
598,2019-03-09,1,16,1,1.28,5.5,11,3.70026802807913,3,1,52,10,42
599,2019-03-09,13,14,1,2.55,3.25,2.87,1.59656786271451,2,1,32,23,9
600,2019-03-09,7,5,-1,3.3,3.4,2.2,1.45307820299501,0,1,31,24,7
601,2019-03-09,4,8,-1,1.36,5,8.5,3.64720799500312,0,0,34,17,17
602,2019-03-10,11,2,-1,8.5,5.75,1.3,1.10614692653673,2,3,15,37,-22
603,2019-03-10,9,17,1,1.25,5.75,12,3.86002472187886,2,1,28,10,18
604,2019-03-11,15,12,-1,2.75,3.4,2.55,1.51462157809984,0,3,32,28,4
605,2019-03-15,5,13,-1,1.53,3.9,6.25,2.38982793522267,1,1,31,14,17
606,2019-03-16,8,11,1,1.61,4.33,5,2.38381687242798,3,1,34,16,18
607,2019-03-16,14,1,-1,4.2,3.75,1.85,1.32900696864111,2,3,26,29,-3
608,2019-03-16,6,4,-1,3.75,3.6,2,1.29523978685613,0,1,16,29,-13
609,2019-03-16,16,9,-1,3.7,4,1.85,1.30251256281407,1,1,22,42,-20
610,2019-03-16,3,15,1,1.75,3.75,4.75,1.98555,5,2,36,22,14
611,2019-03-17,0,7,1,1.12,9,17,6.9751186053158,6,0,49,15,34
612,2019-03-17,12,17,1,1.4,5,7.5,3.47049626104691,1,0,32,10,22
613,2019-03-17,2,10,-1,1.6,4.2,5.25,2.48430830039526,1,3,32,23,9
614,2019-03-29,9,2,1,2.37,3.8,2.7,1.6727761627907,4,1,28,37,-9
615,2019-03-30,1,3,1,1.5,4.33,6.5,2.76223076923077,2,0,52,26,26
616,2019-03-30,15,5,1,3,3.5,2.3,1.30795847750865,3,1,32,24,8
617,2019-03-30,13,0,-1,12,6.5,1.22,1.04530516431925,1,1,32,39,-7
618,2019-03-30,17,8,1,2.87,3.3,2.5,1.40853195164076,3,0,16,17,-1
619,2019-03-30,4,14,1,1.5,4.33,6.5,2.47568816169394,5,0,34,23,11
620,2019-03-30,10,7,1,1.61,4.33,5,2.37336766220391,3,1,35,15,20
621,2019-03-31,12,16,1,1.44,5,6.5,2.67764116575592,3,0,32,10,22
622,2019-03-31,11,6,-1,4.5,3.6,1.8,1.26202486678508,0,1,15,21,-6
623,2019-04-05,7,13,1,2.2,3.3,3.4,1.77464788732394,5,0,31,14,17
624,2019-04-06,0,1,1,1.53,4.75,5.25,2.964,5,0,49,29,20
625,2019-04-06,14,15,-1,1.9,3.6,4,1.91747066492829,1,2,26,22,4
